wand_ids;layer;postion[mm];diameters[mm];class;pore_ids_ct;sphericity;volume [mm3]
fit12;3;125.824798584;0.278349727;oel;3334;0.64;0.005140486
fit12;3;125.899177551;0.338525325;oel;3472;0.53;0.003341323
fit12;3;126.741233826;0.20806776;oel;656;0.75;0.003084322
fit12;3;127.438362122;0.374521792;oel;515;0.52;0.00359831
fit12;3;135.324699402;0.70973587;oel;207;0.54;0.043822322
fit12;3;135.408226013;0.422401845;oel;333;0.62;0.016834978
fit12;3;135.755439758;0.221249446;oel;189;0.7;0.002955745
fit12;3;135.898849487;0.241166219;oel;2434;0.63;0.003212788
fit12;3;136.116645813;0.574195623;oel;2035;0.53;0.022360995
fit12;3;136.168548584;0.232406244;oel;2361;0.65;0.003084281
fit12;3;136.206611633;0.238483623;oel;2339;0.69;0.004369375
fit12;3;136.347854614;0.273996741;oel;2389;0.65;0.005397492
fit12;3;136.798469543;0.984115958;oel;2307;0.59;0.173747316
fit12;3;136.847763062;0.65143919;oel;2289;0.58;0.042537309
fit12;3;136.889831543;0.412929237;oel;2209;0.63;0.019533712
fit12;3;137.16005706800001;0.225682124;oel;2267;0.64;0.002570227
fit12;3;137.186408997;0.304088742;oel;2268;0.64;0.008353237
fit12;3;137.198562622;0.363898754;oel;1958;0.59;0.00552599
fit12;3;137.295768738;0.225682974;oel;2263;0.68;0.002827261
fit12;3;137.305801392;1.692610264;oel;3025;0.59;0.860897958
fit12;3;137.38861084;0.229874656;oel;2261;0.68;0.00334131
fit12;3;137.989463806;0.358632356;oel;3181;0.53;0.002827275
fit12;3;138.22470855699999;0.214101046;oel;3016;0.65;0.003726828
fit12;3;138.392120361;0.232549042;oel;3009;0.69;0.003212774
fit12;3;138.650413513;0.311080843;oel;3013;0.65;0.008353242
fit12;3;139.306159973;0.346923977;oel;43;0.65;0.013108149
fit12;4;0.2877883909999923;0.274000496;oel;41;0.62;0.003598269
fit12;4;3.8268051150000133;0.199061573;oel;2109;0.72;0.002955792
fit12;4;3.981567382999998;0.214099243;oel;2197;0.67;0.002184676
fit12;4;4.350471497000001;0.323125333;oel;3805;0.57;0.002570204
fit12;4;4.406867981000005;0.8294034;oel;2237;0.65;0.215128273
fit12;4;4.439170837000006;0.321191788;oel;3826;0.63;0.008610215
fit12;4;4.468353271000012;0.233855247;oel;3647;0.64;0.002056173
fit12;4;4.623085021999998;0.231256321;oel;132;0.64;0.003598311
fit12;4;4.674201965000009;0.21409969;oel;3701;0.64;0.002570227
fit12;4;4.706436156999985;0.636340022;oel;3716;0.53;0.015678423
fit12;4;4.933929443000011;0.194645584;oel;3871;0.7;0.00205622
fit12;4;5.094779968000012;0.262217879;oel;3823;0.59;0.002056178
fit12;4;5.434219359999986;0.600206912;oel;3832;0.58;0.025188252
fit12;4;5.746009826999995;0.225680426;oel;3864;0.66;0.002698758
fit12;4;38.143482207999995;0.254378617;oel;1660;0.69;0.004369313
fit12;4;38.528385162000006;0.257316768;oel;2904;0.7;0.004369417
fit12;4;43.830463409000004;0.262654215;oel;2894;0.59;0.004240834
fit12;4;44.10350799599999;0.209484667;oel;2584;0.66;0.002313201
fit12;4;44.507217407;0.357868731;oel;2599;0.65;0.012208674
fit12;4;47.683414459000005;0.29009819;oel;1198;0.65;0.005911461
fit12;4;70.342551231;0.37366119;oel;3990;0.66;0.014521746
fit12;4;70.520522118;0.271756798;oel;3980;0.59;0.002313212
fit12;4;70.672227859;0.274820656;oel;3995;0.59;0.00488351
fit12;4;73.178001881;0.309147567;oel;2186;0.65;0.006939555
fit12;4;74.562972546;0.214100152;oel;1342;0.66;0.002313172
fit12;4;74.82956171000001;0.257317156;oel;1711;0.66;0.00449787
fit12;4;75.846893787;0.442820102;oel;381;0.58;0.009252858
fit12;4;103.722423553;0.456970543;oel;1268;0.64;0.01966219
fit12;4;105.13848686200001;0.214098796;oel;2528;0.59;0.002056224
fit12;4;105.391649246;0.233853564;oel;2519;0.63;0.002698788
fit12;4;105.614805222;0.193803996;oel;2525;0.64;0.00205626
fit12;4;106.292301178;0.327476472;oel;3659;0.66;0.008353448
fit12;4;107.249111176;0.257315636;oel;3663;0.65;0.003726948
fit12;5;11.346706390000001;0.367367893;oel;971;0.56;0.005011946
fit12;5;20.215076447;0.360378057;oel;3656;0.52;0.003598218
fit12;5;21.175243377999998;0.269162089;oel;1189;0.68;0.006168287
fit12;5;22.039394379;0.247224405;oel;893;0.61;0.002184547
fit12;5;24.447360992;0.214098796;oel;1787;0.64;0.002056365
fit12;5;25.558692932;0.214097902;oel;124;0.61;0.002955963
fit12;5;25.978076934999997;0.227025658;oel;122;0.69;0.003212577
fit12;5;29.147024155;0.313147932;oel;533;0.59;0.002698763
fit12;5;33.20885849;0.231257156;oel;3724;0.64;0.002570198
fit12;5;38.890953064;0.230886608;oel;3575;0.68;0.003598164
fit12;5;64.460639;0.227087185;oel;265;0.7;0.003469741
fit12;5;68.152092934;0.209909707;oel;2391;0.64;0.002184727
fit12;5;98.17655563400001;0.257316381;oel;2520;0.66;0.004112425
fit12;5;98.98213577300001;0.262218237;oel;262;0.66;0.002570301
fit12;5;99.143497467;0.484976947;oel;85;0.59;0.017091908
fit12;5;99.965549469;0.241477519;oel;69;0.64;0.003341328
fit12;5;107.266170502;0.306444287;oel;1946;0.64;0.00835334
fit12;5;121.86455535900001;0.279998064;oel;2721;0.65;0.004883405
fit12;5;128.19505310099998;0.2193221;oel;3494;0.69;0.002441752
fit12;5;128.368896484;0.201854706;oel;3497;0.67;0.002184704
fit12;5;129.11787414600002;0.278988481;oel;3550;0.65;0.005397436
fit12;5;135.278198242;0.208069146;oel;175;0.61;0.002056173
fit12;5;135.862983704;0.21409969;oel;2635;0.66;0.002441738
fit12;6;0.42616271999997934;0.269956917;oel;524;0.54;0.002441719
fit12;6;0.49150085399998034;0.467983156;oel;530;0.54;0.008867291
fit12;6;4.093856812000013;0.276402682;oel;2229;0.57;0.002184676
fit12;6;5.51526641800001;0.223556042;oel;186;0.65;0.003084285
fit12;6;8.722793578999983;1.343292832;oel;1398;0.66;0.934920192
fit12;6;16.644966124999996;0.191766202;oel;3723;0.67;0.002056143
fit12;6;89.209711075;0.224098712;oel;272;0.62;0.00231323
fit12;6;98.418521881;0.21410419;oel;3264;0.61;0.00282729
fit12;6;99.39643859899999;0.231254652;oel;3263;0.65;0.003726788
fit12;6;99.830289841;0.231257573;oel;3272;0.64;0.002056184
fit12;6;101.252513885;0.311084867;oel;808;0.66;0.008353256
fit12;6;107.060110092;0.312474102;oel;3796;0.63;0.00681129
fit12;6;126.73968505900001;0.208067298;oel;2989;0.64;0.002184637
fit12;6;129.118164063;0.294526428;oel;73;0.69;0.007838872
fit12;7;2.5512390139999965;0.234055907;oel;2139;0.63;0.002699011
fit12;7;10.682552338;0.199059144;oel;353;0.7;0.00205608
fit12;7;13.790424346999998;0.220328122;oel;3007;0.69;0.002570261
fit12;7;13.906803130999997;0.262220442;oel;2993;0.66;0.004112141
fit12;7;14.147079468000001;0.232716605;oel;1761;0.65;0.003212591
fit12;7;15.108428955;0.231255487;oel;1752;0.69;0.003084091
fit12;7;15.471767426;0.292063415;oel;1753;0.67;0.007582408
fit12;7;47.429048538;0.275033981;oel;2332;0.64;0.004754817
fit12;7;59.467929542;0.232550457;oel;2862;0.67;0.003084325
fit12;7;76.815660477;0.191763535;oel;2686;0.7;0.002184694
fit12;7;78.629713058;0.23385334;oel;1637;0.61;0.003084336
fit12;7;85.51968193100001;0.225682124;oel;2438;0.66;0.00269873
fit12;7;94.011634827;0.273338854;oel;1368;0.66;0.005140363
fit12;8;0.08912658700000975;0.231253833;oel;1083;0.65;0.002955778
fit12;8;0.18757629399999587;0.214101762;oel;615;0.61;0.003212816
fit12;8;0.38241577100001223;0.69376272;oel;616;0.46;0.017349027
fit12;8;0.4454193120000127;0.254378319;oel;1091;0.68;0.004497897
fit12;8;0.5347061159999953;0.23125574;oel;678;0.69;0.003084243
fit12;8;0.8341217039999833;0.253014475;oel;1135;0.61;0.002698762
fit12;8;1.042106627999999;0.311079919;oel;689;0.59;0.002441687
fit12;8;1.7867584229999807;0.279998064;oel;3566;0.7;0.005268919
fit12;8;3.9525527950000026;0.21409969;oel;2486;0.65;0.002827275
fit12;8;6.774711609000008;0.214101046;oel;273;0.64;0.002313188
fit12;8;7.9935379030000036;0.227769911;oel;1403;0.64;0.002570245
fit12;8;8.035972595000004;0.278949827;oel;1423;0.6;0.005268952
fit12;8;8.118301392000006;0.222967356;oel;1418;0.64;0.002313216
fit12;8;8.17633056599999;0.274420559;oel;1454;0.59;0.005140472
fit12;8;8.974288940000008;0.249107584;oel;1420;0.61;0.003084281
fit12;8;9.21520233199999;0.360385537;oel;1428;0.61;0.006425539
fit12;8;9.314437865999992;0.529268801;oel;1430;0.62;0.022104014
fit12;8;10.769248962000006;0.211195722;oel;2715;0.67;0.002184676
fit12;8;14.351799010999997;1.082147002;oel;827;0.54;0.141233876
fit12;8;15.909904479999994;0.231255487;oel;3743;0.67;0.00372686
fit12;8;16.49101638799999;0.208067298;oel;3961;0.66;0.002313221
fit12;8;17.55040740999999;0.208068222;oel;3984;0.67;0.002184737
fit12;8;21.695709229000002;0.211196065;oel;2659;0.66;0.002441695
fit12;8;21.89044952399999;0.214100599;oel;2677;0.64;0.00244178
fit12;8;23.049858092999997;0.208069146;oel;3978;0.71;0.002698739
fit12;8;23.541187285999996;0.262217879;oel;3959;0.59;0.002827293
fit12;8;24.163631439;0.271756113;oel;2791;0.59;0.002441709
fit12;8;24.396015167;0.231250495;oel;2767;0.66;0.003341286
fit12;8;25.683917999000002;0.214096099;oel;2787;0.64;0.002313253
fit12;8;30.229938507;0.217949063;oel;999;0.7;0.00282725
fit12;8;30.717632293999998;0.214101762;oel;843;0.63;0.003212744
fit12;8;31.087955475;0.40111205;oel;842;0.58;0.006682605
fit12;8;35.427021026999995;0.363898218;oel;3184;0.63;0.007710717
fit12;8;36.387641907;0.262217879;oel;48;0.63;0.002955801
fit12;8;36.621299744;0.253125399;oel;67;0.62;0.003469774
fit12;8;36.85157012900001;0.21409969;oel;68;0.64;0.002056144
fit12;8;38.252037048000005;0.214098349;oel;1884;0.67;0.002184732
fit12;8;39.520561218;0.323127121;oel;2977;0.6;0.003726786
fit12;8;40.09297561599999;0.353245586;oel;2974;0.61;0.005269082
fit12;8;40.59005737300001;0.223556072;oel;389;0.67;0.00295573
fit12;8;40.74004364000001;0.252093613;oel;187;0.69;0.005140443
fit12;8;41.25600814800001;0.277434319;oel;427;0.66;0.005654511
fit12;8;42.09078597999999;0.282101154;oel;2626;0.67;0.007196766
fit12;8;48.794792175;0.280279666;oel;2394;0.68;0.006554087
fit12;8;58.300497054999994;0.28029561;oel;3100;0.67;0.00616856
fit12;8;58.97783851599999;0.367384374;oel;3114;0.54;0.00411243
fit12;8;60.46402359;0.276401997;oel;1483;0.66;0.004626418
fit12;8;61.00256919899999;0.283668876;oel;552;0.69;0.00629702
fit12;8;61.555841446;0.244765505;oel;1640;0.64;0.004112353
fit12;8;64.937541008;0.199064821;oel;3352;0.7;0.002184699
fit12;8;70.519241333;0.353243977;oel;148;0.52;0.003598314
fit12;8;70.951262474;0.289892584;oel;2783;0.65;0.005782947
fit12;8;71.978794098;0.301184297;oel;3103;0.66;0.007967572
fit12;8;72.017633438;0.222185522;oel;2807;0.66;0.00269868
fit12;8;72.302301407;0.328234106;oel;3094;0.65;0.011052248
fit12;8;72.894925594;0.333887815;oel;3042;0.59;0.003469937
fit12;8;72.924864292;0.214103833;oel;3323;0.64;0.003469774
fit12;8;73.602597713;0.262389958;oel;3375;0.65;0.00475491
fit12;8;74.009626389;0.24532564;oel;3363;0.67;0.004369387
fit12;8;74.363957882;0.353605032;oel;1270;0.55;0.005654621
fit12;8;74.434663296;0.24214904;oel;3093;0.68;0.004112227
fit12;8;74.494855881;0.327044636;oel;1765;0.57;0.003469804
fit12;8;74.969202518;0.325454473;oel;3186;0.64;0.011437554
fit12;8;75.110239983;0.214095205;oel;2278;0.69;0.002570202
fit12;8;75.684265614;0.231256321;oel;3423;0.68;0.002698625
fit12;8;75.740262985;0.276402682;oel;370;0.55;0.002184665
fit12;8;75.952221394;0.323122948;oel;3438;0.66;0.003983934
fit12;8;76.072272539;0.289892584;oel;377;0.57;0.003212824
fit12;8;76.099648714;0.252319336;oel;572;0.65;0.002827269
fit12;8;76.187854052;0.21410194;oel;613;0.64;0.002056163
fit12;8;76.261482716;0.214100599;oel;413;0.66;0.002441693
fit12;8;76.690209866;0.214474678;oel;588;0.65;0.002827185
fit12;8;76.926039934;0.387614757;oel;373;0.54;0.005140347
fit12;8;76.958631277;0.675160348;oel;619;0.53;0.028143922
fit12;8;76.987271547;0.396723568;oel;402;0.49;0.00475487
fit12;8;77.23194575299999;0.399350494;oel;459;0.65;0.015806954
fit12;8;77.51763606099999;0.289892584;oel;1735;0.66;0.003598392
fit12;8;77.60239982600001;0.257314682;oel;1606;0.69;0.005525912
fit12;8;77.755007744;0.564205587;oel;1744;0.56;0.020176282
fit12;8;78.191912055;0.289889932;oel;1766;0.66;0.006682832
fit12;8;78.21089339299999;0.44568485;oel;1632;0.66;0.014136237
fit12;8;78.56764626500001;0.257315636;oel;1767;0.64;0.003341293
fit12;8;78.739906549;0.250249326;oel;1770;0.64;0.003341377
fit12;8;78.83691000900001;0.35325104;oel;1633;0.62;0.007453767
fit12;8;78.960558534;0.65133667;oel;1774;0.49;0.037139881
fit12;8;79.014211237;0.211192429;oel;2869;0.7;0.002056235
fit12;8;79.072421789;0.191762015;oel;1775;0.72;0.002313124
fit12;8;79.34070146100001;0.35588932;oel;2882;0.63;0.01208015
fit12;8;79.553219646;0.208071932;oel;2936;0.67;0.002184709
fit12;8;79.560479939;0.592820287;oel;2931;0.46;0.008096237
fit12;8;79.612047881;0.307671458;oel;2876;0.66;0.009509826
fit12;8;79.910312347;0.413935363;oel;2942;0.61;0.013365064
fit12;8;80.42490387000001;0.231253833;oel;2933;0.7;0.003469883
fit12;8;81.340579391;0.208068222;oel;4029;0.67;0.002056031
fit12;8;82.517607689;0.257316381;oel;1721;0.64;0.003598326
fit12;8;82.550618172;0.199063361;oel;1733;0.71;0.002570217
fit12;8;83.35889697100001;0.37257567;oel;1748;0.58;0.008738753
fit12;8;83.523658752;0.199061275;oel;1555;0.74;0.002698744
fit12;8;84.095301151;0.22305131;oel;3212;0.67;0.002955724
fit12;8;84.112079144;0.326405972;oel;3266;0.67;0.007453674
fit12;8;84.784272671;0.325231344;oel;3150;0.62;0.009124237
fit12;8;87.975527763;0.236022875;oel;1241;0.65;0.00295576
fit12;8;89.254245758;0.342262715;oel;359;0.57;0.003855297
fit12;8;89.298568726;0.341917336;oel;354;0.63;0.01156611
fit12;8;89.444284439;0.276402682;oel;385;0.59;0.002056099
fit12;8;89.45033741;0.342262983;oel;235;0.62;0.010024072
fit12;8;89.576561928;0.263031751;oel;227;0.71;0.005782918
fit12;8;89.706777573;0.222181201;oel;237;0.67;0.002955809
fit12;8;89.743077278;0.224095061;oel;368;0.68;0.003341362
fit12;8;90.020928383;0.361756533;oel;229;0.65;0.012594247
fit12;8;90.22604370100001;0.21996814;oel;360;0.66;0.002698776
fit12;8;90.333146095;0.214102849;oel;260;0.64;0.00346984
fit12;8;90.50007534;0.323127121;oel;1448;0.58;0.004112407
fit12;8;91.146855354;0.230331391;oel;1421;0.63;0.002955887
fit12;8;94.67666625999999;0.276403368;oel;3417;0.68;0.005268835
fit12;8;95.265069962;0.377641171;oel;1168;0.61;0.007582226
fit12;8;95.547672272;0.257315636;oel;1373;0.63;0.002698777
fit12;8;96.317909241;0.227438539;oel;1180;0.7;0.002955764
fit12;8;97.454849243;0.289891928;oel;3730;0.62;0.003341394
fit12;8;97.570289612;0.231254652;oel;3732;0.7;0.002955778
fit12;8;97.858312607;0.266348183;oel;3738;0.65;0.003726778
fit12;8;100.331737518;0.279549509;oel;1415;0.64;0.005783207
fit12;8;100.68771552999999;0.199064627;oel;220;0.74;0.00257031
fit12;8;100.844734192;0.413943321;oel;3848;0.57;0.008867304
fit12;8;101.892736435;0.250567555;oel;3332;0.66;0.004497901
fit12;8;101.987056732;0.298039496;oel;3296;0.64;0.006939556
fit12;8;102.203050613;0.387777239;oel;1821;0.55;0.004883486
fit12;8;102.29477119399999;0.276401281;oel;3125;0.71;0.004241021
fit12;8;102.31558609;0.225682974;oel;56;0.67;0.002955643
fit12;8;102.813461304;0.417580128;oel;529;0.52;0.007710622
fit12;8;103.223825455;0.262216777;oel;77;0.64;0.00462658
fit12;8;103.235389709;0.247221291;oel;4051;0.67;0.003212766
fit12;8;103.672727585;0.300805807;oel;1388;0.55;0.002313182
fit12;8;103.732444763;0.230370089;oel;1261;0.65;0.003212799
fit12;8;103.953378677;0.32713756;oel;1303;0.64;0.004626343
fit12;8;104.241800308;0.311080217;oel;1319;0.56;0.003598308
fit12;8;105.08804512;0.2774297;oel;2534;0.62;0.004240972
fit12;8;106.081768036;0.311078697;oel;2580;0.68;0.007582188
fit12;8;107.270139694;0.353247494;oel;3828;0.53;0.005140451
fit12;8;109.055444717;0.188829914;oel;1939;0.77;0.002056033
fit12;8;109.494499207;0.211185142;oel;1952;0.66;0.002313296
fit12;8;109.975870132;0.311291903;oel;310;0.61;0.005268979
fit12;8;110.382886887;0.319160312;oel;849;0.61;0.007068333
fit12;8;110.6254673;0.353549093;oel;343;0.64;0.006425527
fit12;8;110.80400848400001;0.34226045;oel;773;0.62;0.006939614
fit12;8;111.645101547;0.331588119;oel;959;0.68;0.010794682
fit12;8;112.5508461;0.334723204;oel;1196;0.54;0.003341349
fit12;8;116.82634735100001;0.265645444;oel;3449;0.61;0.003084189
fit12;8;117.82300567600001;0.41306895;oel;3459;0.52;0.007453607
fit12;8;117.828048706;0.225677863;oel;3366;0.66;0.00244191
fit12;8;117.850696564;0.225680426;oel;1114;0.66;0.002441742
fit12;8;118.10542297399999;0.257316381;oel;1148;0.66;0.005012085
fit12;8;118.776535034;0.208085805;oel;1314;0.67;0.002184624
fit12;8;121.097068787;0.229412764;oel;503;0.67;0.002955793
fit12;8;122.018638611;0.367384374;oel;3029;0.54;0.005911334
fit12;8;122.13610458400001;0.232550815;oel;3711;0.69;0.002570027
fit12;8;123.32648468;0.217873275;oel;196;0.7;0.00282734
fit12;8;123.782234192;0.214117229;oel;178;0.63;0.002827178
fit12;8;124.237613678;0.48138389;oel;205;0.54;0.01259426
fit12;8;124.749839783;0.208072856;oel;1649;0.7;0.002184583
fit12;8;124.94248199500001;0.367383331;oel;1619;0.56;0.004626646
fit12;8;125.620594025;0.193203047;oel;1670;0.69;0.002313169
fit12;8;125.91215515100001;0.332862973;oel;1662;0.67;0.010538217
fit12;8;126.326339722;0.19907181;oel;2963;0.69;0.002441571
fit12;8;127.166519165;0.265561551;oel;2964;0.63;0.004369608
fit12;8;127.281642914;0.298710704;oel;2959;0.67;0.007067698
fit12;8;127.994537354;0.214117676;oel;1290;0.63;0.002827222
fit12;8;128.258605957;0.214109629;oel;1313;0.65;0.002827082
fit12;8;135.651889801;0.254827827;oel;1455;0.71;0.005011948
fit12;8;135.866020203;0.281763881;oel;3286;0.63;0.00565428
fit12;8;136.360961914;0.431168646;oel;3292;0.55;0.008096292
fit12;8;137.630817413;0.271467537;oel;2085;0.64;0.005140166
fit12;8;138.248035431;0.277988315;oel;2125;0.66;0.005911769
fit12;8;138.346172333;0.231252998;oel;2325;0.66;0.003341238
fit12;8;138.659343719;0.271759629;oel;2051;0.61;0.004754846
fit12;8;138.96590042100001;0.233153224;oel;3713;0.68;0.003598593
fit12;8;139.00290679900002;0.262217492;oel;2350;0.65;0.003212745
fit12;8;139.16803741500001;0.271755397;oel;631;0.63;0.003084577
fit12;8;139.509788513;0.236967385;oel;407;0.69;0.003084023
fit12;8;139.955863953;0.279578447;oel;366;0.67;0.004754992
fit12;8;139.964176178;0.369179934;oel;3797;0.66;0.014265059
fit12;9;3.016983031999999;0.334738731;oel;3345;0.69;0.012337213
fit12;9;3.3350105290000016;0.244372204;oel;3331;0.71;0.003855095
fit12;9;3.804012299;0.255770922;oel;3570;0.7;0.004883494
fit12;9;6.879230499000002;0.220417261;oel;1235;0.61;0.002184669
fit12;9;7.749481201000002;0.268190593;oel;3774;0.61;0.004240956
fit12;9;9.301345824999999;0.257319212;oel;418;0.57;0.002056063
fit12;9;13.342014313;0.287956595;oel;2976;0.63;0.006554181
fit12;9;15.357444762999997;0.3148956;oel;1841;0.64;0.004112636
fit12;9;17.875431061;0.24900648;oel;71;0.63;0.003855564
fit12;9;32.341915131;0.236650541;oel;3748;0.66;0.003469921
fit12;9;32.793369293;0.271755397;oel;3905;0.64;0.003341249
fit12;9;33.479156494;0.2963503;oel;2616;0.66;0.005911483
fit12;9;33.592164993;0.276400596;oel;2708;0.66;0.003469767
fit12;9;38.186330795;0.231252998;oel;2104;0.71;0.002698808
fit12;9;43.120094299;0.306958705;oel;1450;0.65;0.003726808
fit12;9;43.464653014999996;0.227022201;oel;1219;0.65;0.002827157
fit12;9;45.025709152;0.241477653;oel;3340;0.61;0.0032128
fit12;9;46.834803581;0.280459523;oel;2347;0.64;0.006040069
fit12;9;54.611147404;0.231254652;oel;3364;0.67;0.003084258
fit12;9;54.857313633000004;0.281695127;oel;3330;0.69;0.006297074
fit12;9;73.189958572;0.342260182;oel;239;0.54;0.003212695
fit12;9;73.410306931;0.231253833;oel;242;0.61;0.00218471
fit12;9;73.432980537;0.231256321;oel;214;0.64;0.002313231
fit12;9;76.716438293;0.241480067;oel;2742;0.68;0.00411239
fit12;9;81.322572708;0.250249654;oel;3020;0.7;0.004498052
fit12;9;82.4237957;0.294252574;oel;3047;0.61;0.00321274
fit12;9;82.765958786;0.428198487;oel;3035;0.54;0.007839187
fit12;9;84.881111145;0.280295968;oel;587;0.61;0.003084316
fit12;9;85.524816513;0.219965383;oel;2583;0.68;0.00269875
fit12;9;86.009515762;0.276402324;oel;2466;0.65;0.002827316
fit12;9;86.524719238;0.35145694;oel;2458;0.5;0.003598292
fit12;9;96.25176239000001;0.18989943;oel;3086;0.7;0.002056243
fit12;9;97.921981812;0.279105037;oel;2497;0.66;0.006039905
fit12;9;103.08782196;0.241981819;oel;2;0.71;0.004240824
fit12;9;103.460842133;0.280295372;oel;4063;0.64;0.003341271
fit12;9;104.4880867;0.254098684;oel;3;0.65;0.004369336
fit12;9;108.967773438;0.244871035;oel;812;0.64;0.004112374
fit12;9;109.28470992999999;0.247219741;oel;817;0.61;0.002056206
fit12;9;109.668411255;0.279551357;oel;1225;0.64;0.005654454
fit12;9;111.070228577;0.257318646;oel;2751;0.61;0.00269872
